2022-07-28 09:44:42 | INFO | all_testcase.api.test_login_admin | test_login_admin.py | [line:26] : 测试接口：乐迪长租登录
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:98] : 我是depends_data：{'title': '这是一个API全部商户文本系统通知', 'notifyType': 1}
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:99] : 我是depends_data类型：<class 'dict'>
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU'}
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify/list?page=1&pageSize=10&title=%E8%BF%99%E6%98%AF%E4%B8%80%E4%B8%AAAPI%E5%85%A8%E9%83%A8%E5%95%86%E6%88%B7%E6%96%87%E6%9C%AC%E7%B3%BB%E7%BB%9F%E9%80%9A%E7%9F%A5&notifyType=1
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:146] : 请求参数：None
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 1, 'list': [{'id': 69, 'title': '这是一个API全部商户文本系统通知', 'notifyType': 1, 'operator': '测试角色-乐迪测试机', 'pushTime': '2022-07-28 16:57:17', 'totalNum': 1, 'readNum': 0}]}}
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-4商户通知列表系统通知详情
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:98] : 我是depends_data：{'notifyId': 69}
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:99] : 我是depends_data类型：<class 'dict'>
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU'}
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify/detail?notifyId=69
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:146] : 请求参数：None
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'id': 69, 'title': '这是一个API全部商户文本系统通知', 'notifyType': 1, 'operator': '测试角色-乐迪测试机', 'pushRange': 1, 'contentType': 1, 'content': '这是一个API文本内容', 'pushTime': '2022-07-28 16:57:17', 'regionList': [], 'merchantList': [], 'totalNum': 1, 'readNum': 0}}
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-5商户通知列表系统通知删除
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:98] : 我是depends_data：{'notifyId': 69}
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:99] : 我是depends_data类型：<class 'dict'>
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU', 'Content-Length': '0'}
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify?notifyId=69
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:146] : 请求参数：None
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功'}
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-6商户通知按区域发布图片营销通知
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU', 'Content-Length': '346'}
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify/push-notify
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:144] : 请求参数：{"title": "这是一个API区域商户图片营销通知", "notifyType": 2, "contentType": 2, "pushRange": 2, "imgUrl": "merchant/merchant_notify/img/0bc1b567-09cf-455a-81a9-0f4381d65d88.jpg", "regionList": [{"province": "四川省", "city": "成都市", "area": "武侯区"}]}
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功'}
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-7商户通知获取列表数据
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU'}
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify/list?page=1&pageSize=10
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:146] : 请求参数：None
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 1, 'list': [{'id': 70, 'title': '这是一个API区域商户图片营销通知', 'notifyType': 2, 'operator': '测试角色-乐迪测试机', 'pushTime': '2022-07-28 16:57:17', 'totalNum': 1, 'readNum': 0}]}}
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-8商户通知列表营销通知数据查询
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:98] : 我是depends_data：{'title': '这是一个API区域商户图片营销通知', 'notifyType': 2}
2022-07-28 16:57:17 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:99] : 我是depends_data类型：<class 'dict'>
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify/list?page=1&pageSize=10&title=%E8%BF%99%E6%98%AF%E4%B8%80%E4%B8%AAAPI%E5%8C%BA%E5%9F%9F%E5%95%86%E6%88%B7%E5%9B%BE%E7%89%87%E8%90%A5%E9%94%80%E9%80%9A%E7%9F%A5&notifyType=2
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:146] : 请求参数：None
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 1, 'list': [{'id': 70, 'title': '这是一个API区域商户图片营销通知', 'notifyType': 2, 'operator': '测试角色-乐迪测试机', 'pushTime': '2022-07-28 16:57:17', 'totalNum': 1, 'readNum': 0}]}}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-9商户通知列表营销通知详情
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:98] : 我是depends_data：{'notifyId': 70}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:99] : 我是depends_data类型：<class 'dict'>
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify/detail?notifyId=70
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:146] : 请求参数：None
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'id': 70, 'title': '这是一个API区域商户图片营销通知', 'notifyType': 2, 'operator': '测试角色-乐迪测试机', 'pushRange': 2, 'contentType': 2, 'imgUrl': 'merchant/merchant_notify/img/0bc1b567-09cf-455a-81a9-0f4381d65d88.jpg', 'imgOssUrl': 'https://test.static.ledear.cn/merchant/merchant_notify/img/0bc1b567-09cf-455a-81a9-0f4381d65d88.jpg?Expires=1659002237&OSSAccessKeyId=LTAI5tLC3xKWsnzq9jz2fQsL&Signature=sEFaEBUCarR2dRvh1uLWytBmO8c%3D', 'pushTime': '2022-07-28 16:57:17', 'regionList': [{'province': '四川省', 'city': '成都市', 'area': '武侯区'}], 'merchantList': [], 'totalNum': 1, 'readNum': 0}}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-10商户通知列表营销通知删除
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:98] : 我是depends_data：{'notifyId': 70}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:99] : 我是depends_data类型：<class 'dict'>
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU', 'Content-Length': '0'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify?notifyId=70
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:146] : 请求参数：None
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-11商户通知精准发布文本运营规则通知
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:98] : 我是depends_data：{'merchantList': [87]}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:99] : 我是depends_data类型：<class 'dict'>
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU', 'Content-Length': '310'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify/push-notify
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:144] : 请求参数：{"title": "这是一个API精准商户文本运营规则通知", "notifyType": 3, "contentType": 1, "pushRange": 3, "content": "这是一个API文本内容
这
是一
个API
文本内容", "merchantList": [87]}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-12商户通知获取列表数据
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify/list?page=1&pageSize=10
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:146] : 请求参数：None
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 1, 'list': [{'id': 71, 'title': '这是一个API精准商户文本运营规则通知', 'notifyType': 3, 'operator': '测试角色-乐迪测试机', 'pushTime': '2022-07-28 16:57:18', 'totalNum': 1, 'readNum': 0}]}}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-13商户通知列表运营规则通知数据查询
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:98] : 我是depends_data：{'title': '这是一个API精准商户文本运营规则通知', 'notifyType': 3}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:99] : 我是depends_data类型：<class 'dict'>
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify/list?page=1&pageSize=10&title=%E8%BF%99%E6%98%AF%E4%B8%80%E4%B8%AAAPI%E7%B2%BE%E5%87%86%E5%95%86%E6%88%B7%E6%96%87%E6%9C%AC%E8%BF%90%E8%90%A5%E8%A7%84%E5%88%99%E9%80%9A%E7%9F%A5&notifyType=3
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:146] : 请求参数：None
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 1, 'list': [{'id': 71, 'title': '这是一个API精准商户文本运营规则通知', 'notifyType': 3, 'operator': '测试角色-乐迪测试机', 'pushTime': '2022-07-28 16:57:18', 'totalNum': 1, 'readNum': 0}]}}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-14商户通知列表运营规则通知详情
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:98] : 我是depends_data：{'notifyId': 71}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:99] : 我是depends_data类型：<class 'dict'>
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify/detail?notifyId=71
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:146] : 请求参数：None
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'id': 71, 'title': '这是一个API精准商户文本运营规则通知', 'notifyType': 3, 'operator': '测试角色-乐迪测试机', 'pushRange': 3, 'contentType': 1, 'content': '这是一个API文本内容\n这\n是一\n个API\n文本内容', 'pushTime': '2022-07-28 16:57:18', 'regionList': [], 'merchantList': [87], 'totalNum': 1, 'readNum': 0, 'merchantName': 'API-test商户'}}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-15商户通知列表运营规则通知删除
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:98] : 我是depends_data：{'notifyId': 71}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:99] : 我是depends_data类型：<class 'dict'>
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU', 'Content-Length': '0'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify?notifyId=71
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:146] : 请求参数：None
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-16商户通知区域发布图片其他通知
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU', 'Content-Length': '286'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify/push-notify
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:144] : 请求参数：{"title": "这是一个API区域商户图片其他通知", "notifyType": 4, "contentType": 2, "pushRange": 2, "imgUrl": "merchant/merchant_notify/img/894ee202-ac2a-4a8c-a541-962b54238956.jpg", "regionList": [{"province": "四川省"}]}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-17商户通知获取列表数据
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify/list?page=1&pageSize=10
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:146] : 请求参数：None
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 1, 'list': [{'id': 72, 'title': '这是一个API区域商户图片其他通知', 'notifyType': 4, 'operator': '测试角色-乐迪测试机', 'pushTime': '2022-07-28 16:57:18', 'totalNum': 1, 'readNum': 0}]}}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-18商户通知列表其他通知数据查询
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:98] : 我是depends_data：{'title': '这是一个API区域商户图片其他通知', 'notifyType': 4}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:99] : 我是depends_data类型：<class 'dict'>
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify/list?page=1&pageSize=10&title=%E8%BF%99%E6%98%AF%E4%B8%80%E4%B8%AAAPI%E5%8C%BA%E5%9F%9F%E5%95%86%E6%88%B7%E5%9B%BE%E7%89%87%E5%85%B6%E4%BB%96%E9%80%9A%E7%9F%A5&notifyType=4
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:146] : 请求参数：None
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 1, 'list': [{'id': 72, 'title': '这是一个API区域商户图片其他通知', 'notifyType': 4, 'operator': '测试角色-乐迪测试机', 'pushTime': '2022-07-28 16:57:18', 'totalNum': 1, 'readNum': 0}]}}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-19商户通知列表其他通知详情
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:98] : 我是depends_data：{'notifyId': 72}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:99] : 我是depends_data类型：<class 'dict'>
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:140] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjo0MX0.LFjdcn3x4rce1nZmRB3QBdBdmv8QpmlLdDjy1LaaMdU'}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:141] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant-notify/detail?notifyId=72
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:146] : 请求参数：None
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:147] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'id': 72, 'title': '这是一个API区域商户图片其他通知', 'notifyType': 4, 'operator': '测试角色-乐迪测试机', 'pushRange': 2, 'contentType': 2, 'imgUrl': 'merchant/merchant_notify/img/894ee202-ac2a-4a8c-a541-962b54238956.jpg', 'imgOssUrl': 'https://test.static.ledear.cn/merchant/merchant_notify/img/894ee202-ac2a-4a8c-a541-962b54238956.jpg?Expires=1659002238&OSSAccessKeyId=LTAI5tLC3xKWsnzq9jz2fQsL&Signature=Ag%2FGWD9Hi%2FbFw1li3uiTZYR8TiE%3D', 'pushTime': '2022-07-28 16:57:18', 'regionList': [{'province': '四川省'}], 'merchantList': [], 'totalNum': 1, 'readNum': 0}}
2022-07-28 16:57:18 | INFO | all_testcase.api.test_all_api | test_all_api.py | [line:74] : 测试接口：2-20商户通知列表其他通知删除
